CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720539583,46,M,4,Unknown,Single,$60K - $80K,Blue,31,4,1,4,21226,1202,20024,0.755,14103,96,0.655,0.057
739021908,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,3,2,3681,0,3681,0.693,13222,112,0.931,0
711289533,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,5,3,2,26710,1681,25029,0.741,14043,117,0.746,0.063
716464533,32,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,9550,2517,7033,0.713,13783,116,0.841,0.264
710590683,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127,0,16127,0.769,7729,82,1,0
710081208,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935,0,4935,0.713,7886,64,0.882,0
717482658,55,M,2,High School,Single,$80K - $120K,Blue,36,3,2,2,18022,0,18022,0.823,14485,106,0.738,0
712246983,50,M,4,High School,Married,$80K - $120K,Blue,43,2,2,5,16748,2413,14335,0.769,15338,121,0.635,0.144
711460458,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973,0,10973,0.792,10583,75,0.786,0
713159133,32,F,2,High School,Single,Less than $40K,Silver,23,4,2,2,14143,1472,12671,0.777,13785,117,0.648,0.104
710047533,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516,2201,32315,0.978,8614,63,0.75,0.064
716708583,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684,0,7684,0.61,7667,68,0.789,0
712766208,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516,0,34516,0.732,8603,84,0.615,0
715150983,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021,0,26021,1.04,8898,60,0.538,0
717991533,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,3843,1460,2383,0.811,16461,105,0.909,0.38
797641683,40,M,3,Uneducated,Married,$80K - $120K,Blue,34,4,3,2,14840,2043,12797,0.778,16256,111,0.85,0.138
714879483,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929,542,3387,0.811,7773,64,0.73,0.138
720105933,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,5,3,11427,2307,9120,0.848,15243,107,0.754,0.202
804670758,48,F,5,Unknown,Divorced,Unknown,Blue,43,4,3,2,20974,2249,18725,0.567,15903,121,0.571,0.107
818987958,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,5,1,3,3771,0,3771,0.675,14662,125,0.667,0
824160333,56,M,2,High School,Unknown,$120K +,Blue,52,6,2,2,23362,1453,21909,0.848,15399,116,0.841,0.062
714919308,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135,0,8135,0.841,8620,67,0.971,0
717928308,40,F,1,Uneducated,Single,Less than $40K,Silver,34,5,2,2,13669,1774,11895,0.653,15772,130,0.625,0.13
788890533,54,M,2,College,Married,$80K - $120K,Silver,39,4,1,4,34516,2305,32211,0.586,13756,106,0.71,0.067
779692608,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,6,3,5,9764,0,9764,0.689,15097,115,0.797,0
717774333,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431,0,8431,0.222,5189,57,0.357,0
718140783,47,M,4,Unknown,Married,$60K - $80K,Blue,36,4,5,2,10585,1749,8836,0.655,18484,108,0.588,0.165
714465558,41,M,4,Unknown,Married,$120K +,Silver,36,3,1,4,34516,2205,32311,0.897,15033,98,0.922,0.064
804431283,57,F,1,Graduate,Married,Less than $40K,Blue,52,5,1,2,7882,1101,6781,0.682,14651,120,0.6,0.14
715199808,39,F,3,Graduate,Unknown,Unknown,Silver,30,6,3,5,33905,2070,31835,0.685,15335,99,0.768,0.061
759584958,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004,2418,30586,0.923,10156,72,0.946,0.073
758802333,40,M,2,Graduate,Single,$120K +,Blue,33,3,1,2,20891,1213,19678,0.717,14641,117,0.773,0.058
720237408,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,4,2,2,22715,707,22008,0.848,15004,117,0.887,0.031
713787333,46,M,2,High School,Single,Less than $40K,Blue,36,5,1,0,3818,1142,2676,0.709,14731,113,0.948,0.299
709660233,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526,2429,1097,0.712,7775,63,0.909,0.689
721005108,41,M,0,College,Married,$40K - $60K,Blue,29,3,2,2,6991,1384,5607,0.66,14994,104,0.733,0.198
809589783,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,36,3,3,2,16268,817,15451,0.64,13969,120,0.69,0.05
712627083,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768,0,5768,0.924,9867,78,0.902,0
778444908,57,M,2,Graduate,Married,$120K +,Silver,39,4,2,3,34516,1444,33072,0.568,16392,116,0.657,0.042
711433908,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491,0,9491,1.056,9061,51,1.684,0
768728508,45,F,5,Doctorate,Married,Less than $40K,Gold,39,6,3,2,15987,1096,14891,0.625,14209,103,0.776,0.069
789937683,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,1,2,3645,701,2944,0.654,15559,120,0.739,0.192
711788583,61,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,2,3466,1444,2022,0.653,15075,124,0.699,0.417
819196158,49,F,2,Unknown,Single,Less than $40K,Blue,44,5,2,3,9797,998,8799,0.886,15013,116,0.841,0.102
710207208,31,F,1,Unknown,Single,Less than $40K,Blue,18,3,1,3,3399,1800,1599,0.752,13148,121,0.806,0.53
713994108,40,M,5,High School,Married,$60K - $80K,Blue,33,3,1,2,4155,1315,2840,0.767,15851,128,0.855,0.316
712509108,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164,532,14632,0.858,8356,68,0.478,0.035
711745233,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894,0,13894,0.845,9351,69,0.533,0
778745058,50,M,3,High School,Single,$80K - $120K,Silver,41,2,2,1,34516,0,34516,0.627,15059,118,0.735,0
721455558,56,M,0,Graduate,Single,$60K - $80K,Blue,44,1,3,2,6828,1859,4969,0.752,14713,104,0.677,0.272
710721858,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542,0,5542,0.808,8246,59,0.639,0
769206483,58,M,3,Unknown,Married,$120K +,Blue,52,3,3,3,15733,2101,13632,0.597,13986,97,0.764,0.134
769587258,38,M,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082,1671,28411,0.707,15240,126,0.8,0.056
712080333,46,M,2,High School,Divorced,$120K +,Blue,34,3,2,4,3659,1381,2278,0.669,16252,112,0.623,0.377
712457208,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718,0,22718,0.747,8100,77,0.833,0
719934783,43,M,3,Doctorate,Married,$80K - $120K,Blue,27,4,2,2,3676,673,3003,0.629,14651,105,0.78,0.183
709589208,53,M,0,Graduate,Single,$60K - $80K,Blue,35,3,1,3,17721,596,17125,0.694,14409,83,0.844,0.034
714860808,59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404,2272,2132,0.809,15709,93,0.722,0.516
713934633,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423,2517,1906,0.84,8935,87,0.933,0.569
773185833,49,M,3,High School,Married,$60K - $80K,Gold,42,3,1,4,34516,0,34516,0.838,15095,102,0.759,0
715923408,30,F,0,College,Married,Less than $40K,Blue,19,4,2,3,4184,1254,2930,0.549,14999,110,0.719,0.3
778956033,51,M,1,Graduate,Married,$80K - $120K,Blue,32,3,2,3,34516,1549,32967,0.892,15151,104,0.677,0.045
712260633,47,F,5,Doctorate,Single,Unknown,Blue,36,4,1,4,26923,2461,24462,0.602,13643,94,0.918,0.091
714945708,33,M,4,College,Single,$40K - $60K,Silver,20,2,1,3,15977,0,15977,0.702,7745,64,0.684,0
720971358,59,M,0,High School,Single,$80K - $120K,Blue,47,5,3,3,26812,1491,25321,0.679,14838,110,0.642,0.056
719701383,44,M,4,Unknown,Married,$60K - $80K,Blue,32,4,3,3,5175,0,5175,0.72,14304,99,0.768,0
764316708,30,F,1,High School,Single,Less than $40K,Blue,23,3,2,2,3955,2352,1603,0.779,16423,109,0.758,0.595
715545933,43,M,5,Graduate,Married,$120K +,Blue,36,6,2,4,22355,2179,20176,0.726,14268,99,0.8,0.097
714524583,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240,1534,21706,0.971,9441,82,0.907,0.066
780079833,43,M,3,Graduate,Divorced,$60K - $80K,Blue,28,3,3,4,5479,1183,4296,0.596,14728,126,0.909,0.216
714199008,50,M,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081,492,15589,0.204,6100,61,0.564,0.031
719941533,32,F,1,Graduate,Married,Less than $40K,Blue,20,3,1,4,5497,1735,3762,0.664,16266,124,0.771,0.316
715544883,39,M,1,Graduate,Married,Less than $40K,Silver,30,4,3,3,14135,630,13505,0.64,13703,99,0.768,0.045
710122458,38,M,2,High School,Single,$60K - $80K,Silver,36,5,3,2,31546,2057,29489,0.625,15311,108,0.714,0.065
713833233,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516,1768,32748,0.767,15134,124,0.722,0.051
719326758,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,3,2,4353,1489,2864,0.945,9226,85,1.073,0.342
711686658,48,M,5,High School,Married,$80K - $120K,Silver,40,6,2,2,34516,1417,33099,0.692,16579,109,0.879,0.041
708964683,48,F,4,College,Unknown,Unknown,Blue,36,3,2,1,3310,0,3310,0.748,14542,89,0.854,0
718840833,49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601,0,4601,0.962,9610,76,0.689,0
797228883,46,M,2,High School,Married,$40K - $60K,Blue,40,3,3,0,3981,0,3981,0.626,14340,114,0.781,0
709566408,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458,0,4458,0.935,9640,70,0.707,0
780097533,48,M,3,Doctorate,Divorced,$80K - $120K,Blue,33,4,1,2,10292,0,10292,0.656,15148,111,0.79,0
715020933,44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,15944,0,15944,0.919,9360,67,0.763,0
711149133,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377,2517,1860,0.941,8759,74,0.609,0.575
716832858,46,M,3,Graduate,Married,$60K - $80K,Blue,34,1,2,4,4930,159,4771,0.592,7412,60,0.579,0.032
715154058,49,F,0,Unknown,Married,Less than $40K,Blue,39,1,3,3,4982,2517,2465,0.903,9274,65,0.857,0.505
789497283,50,M,2,High School,Single,$120K +,Blue,42,1,3,2,34162,1723,32439,0.429,7572,56,0.697,0.05
711834708,55,M,4,College,Married,$80K - $120K,Blue,40,4,2,5,4047,1482,2565,0.959,16191,102,0.789,0.366
785038908,43,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,4,6380,1160,5220,0.753,17119,124,0.797,0.182
720001758,42,F,1,Graduate,Single,Less than $40K,Blue,34,5,1,3,3534,1175,2359,0.737,13588,94,0.808,0.332
778428108,36,F,1,Graduate,Single,Less than $40K,Blue,16,6,5,3,6091,1184,4907,0.766,17437,113,0.766,0.194
715268508,42,M,3,Graduate,Married,$40K - $60K,Gold,36,3,2,5,23981,1399,22582,0.712,14840,125,0.761,0.058
788741733,53,F,1,Graduate,Married,Less than $40K,Blue,32,4,2,3,7832,1784,6048,0.711,14614,106,0.656,0.228
717355533,56,M,3,Graduate,Single,$120K +,Blue,44,3,1,2,34516,1307,33209,0.558,13759,120,0.765,0.038
712128258,49,F,4,High School,Single,Less than $40K,Silver,40,5,3,5,13704,2127,11577,0.805,15872,116,0.681,0.155
735825258,39,M,2,High School,Single,Less than $40K,Blue,32,4,1,4,4423,1643,2780,0.724,15467,112,0.623,0.371
714544908,56,M,4,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,6224,0,6224,0.92,8979,68,0.581,0
818712633,41,F,3,Graduate,Single,Less than $40K,Blue,36,4,6,2,4133,1067,3066,0.632,16100,119,0.608,0.258
709831983,57,M,2,Uneducated,Single,$120K +,Blue,46,3,2,3,34516,1244,33272,0.606,15176,126,0.8,0.036
789398733,56,M,3,Graduate,Married,$120K +,Blue,46,3,3,2,5270,779,4491,0.731,16179,105,0.694,0.148
716850558,48,M,4,Graduate,Unknown,$60K - $80K,Gold,32,5,1,3,34516,1285,33231,0.654,15279,122,0.649,0.037
717316008,38,M,2,Unknown,Married,$120K +,Blue,36,6,2,3,3782,0,3782,0.717,14977,117,0.721,0
714677583,50,F,3,Doctorate,Single,Unknown,Blue,36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0
767348733,56,M,2,Unknown,Married,$60K - $80K,Blue,49,3,3,3,4058,793,3265,0.758,15865,105,0.667,0.195
779900808,32,M,0,College,Single,$60K - $80K,Blue,16,2,3,2,21551,0,21551,0.536,14950,94,0.843,0
719900733,60,M,1,High School,Married,$40K - $60K,Blue,47,3,1,3,9805,1007,8798,0.8,14641,95,0.9,0.103
816517683,38,F,2,Doctorate,Married,Less than $40K,Blue,33,4,3,3,7530,1336,6194,0.749,14719,115,0.855,0.177
755305683,45,M,5,Graduate,Married,$60K - $80K,Blue,38,5,1,4,8983,0,8983,0.713,15163,124,0.746,0
715769958,53,F,3,Unknown,Married,$40K - $60K,Blue,39,3,2,2,4855,1912,2943,0.606,14969,104,0.763,0.394
715493733,53,M,2,Graduate,Married,$40K - $60K,Blue,36,2,3,4,5735,0,5735,1.009,9088,64,0.684,0
827440458,48,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,9524,1449,8075,0.559,7527,58,0.657,0.152
715713408,55,M,2,Graduate,Married,Less than $40K,Gold,46,3,5,3,15987,0,15987,0.82,15853,117,0.56,0
720128658,49,M,1,Uneducated,Single,$120K +,Blue,30,5,3,3,5181,0,5181,0.83,8943,68,1,0
770038983,37,M,4,High School,Single,$60K - $80K,Silver,31,1,3,3,28831,2517,26314,0.77,8688,69,0.769,0.087
714684108,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,2,4,4169,534,3635,0.836,8565,70,0.795,0.128
708942408,46,F,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,7020,1784,5236,0.815,16937,116,0.731,0.254
779134458,33,F,1,Doctorate,Single,Less than $40K,Blue,15,1,1,3,3709,1180,2529,0.645,8130,74,0.897,0.318
710066133,30,M,0,Graduate,Single,Less than $40K,Silver,36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
709578258,40,F,3,Uneducated,Single,Less than $40K,Blue,33,4,3,2,3804,1917,1887,0.744,14321,102,0.759,0.504
718043583,50,M,2,Uneducated,Single,$120K +,Blue,40,5,3,4,21794,1368,20426,0.691,15111,116,0.706,0.063
715186608,43,M,4,Graduate,Married,$80K - $120K,Blue,35,3,2,3,3304,2517,787,0.741,14565,120,0.818,0.762
708447858,59,F,2,Uneducated,Married,Less than $40K,Blue,36,6,3,2,3850,0,3850,0.509,15107,117,0.918,0
718071933,49,M,1,Graduate,Married,$40K - $60K,Blue,36,4,2,3,4158,1889,2269,0.872,15842,130,0.831,0.454
771217758,44,F,2,High School,Single,Less than $40K,Blue,31,3,2,3,4182,2028,2154,0.658,16920,114,0.606,0.485
721210158,29,M,2,College,Married,$40K - $60K,Blue,17,3,1,3,4626,1232,3394,0.731,14740,102,0.759,0.266
788779983,58,M,2,Post-Graduate,Married,$80K - $120K,Blue,39,4,2,3,3742,2517,1225,0.75,16401,121,0.806,0.673
718614183,43,F,4,High School,Unknown,Less than $40K,Silver,31,6,2,2,13651,0,13651,1.046,9772,71,0.775,0
709865883,38,M,2,High School,Divorced,$60K - $80K,Silver,25,1,2,3,26794,821,25973,0.848,8788,58,0.933,0.031
766273533,53,M,2,Uneducated,Unknown,$80K - $120K,Blue,46,3,6,3,17190,1736,15454,0.698,15055,117,0.696,0.101
717390408,49,F,4,Uneducated,Married,$40K - $60K,Blue,36,5,2,3,4167,0,4167,0.581,7590,87,0.776,0
718655808,44,F,3,Uneducated,Married,Less than $40K,Silver,36,3,3,2,12944,1200,11744,0.839,16161,105,0.944,0.093
817035108,31,M,2,Graduate,Single,Less than $40K,Blue,14,4,3,3,6933,1870,5063,0.656,15585,115,0.917,0.27
747551658,47,M,3,High School,Unknown,$80K - $120K,Silver,40,5,3,2,34516,1371,33145,0.691,15930,123,0.836,0.04
713281833,37,M,3,Unknown,Single,$40K - $60K,Blue,29,6,2,3,13589,2517,11072,0.941,9456,79,1.026,0.185
771982083,44,M,4,Doctorate,Married,$80K - $120K,Blue,33,3,1,3,4552,1144,3408,0.709,14418,104,0.677,0.251
717642633,51,M,2,Graduate,Married,$60K - $80K,Blue,40,3,3,3,3750,1801,1949,0.889,17995,116,0.657,0.48
772721208,50,M,2,High School,Single,$60K - $80K,Blue,40,4,3,3,17655,1720,15935,0.706,16293,120,0.739,0.097
714385983,57,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,8224,1239,6985,0.793,16319,124,0.653,0.151
712516608,43,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,3946,1275,2671,0.647,14822,96,0.811,0.323
714725883,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,1,0,5654,2470,3184,0.637,15123,111,0.881,0.437
709398708,40,M,3,High School,Divorced,$60K - $80K,Blue,36,3,1,2,16268,2517,13751,0.652,15925,124,0.824,0.155
715090008,45,M,4,Graduate,Single,$60K - $80K,Silver,36,2,3,4,28564,2517,26047,0.711,14875,107,0.783,0.088
709159308,42,F,4,High School,Single,Less than $40K,Blue,30,3,1,3,6172,1212,4960,0.723,16622,99,0.65,0.196
711348033,50,M,2,Graduate,Married,$40K - $60K,Blue,40,4,3,2,5435,1243,4192,0.749,16202,117,0.671,0.229
788230158,29,M,1,Unknown,Married,$40K - $60K,Silver,20,3,1,2,16496,1409,15087,0.677,16715,126,0.703,0.085
718170033,42,F,4,Uneducated,Married,Unknown,Blue,23,4,1,2,8348,0,8348,0.695,15905,111,0.708,0
718161708,46,F,4,Graduate,Married,Less than $40K,Blue,34,5,1,2,7562,1500,6062,0.632,14908,100,0.754,0.198
717714633,49,M,3,Uneducated,Married,$120K +,Gold,38,4,3,4,14938,0,14938,0.737,15277,131,0.724,0
824150733,43,M,2,High School,Married,$80K - $120K,Silver,39,3,1,3,34516,1987,32529,0.673,16177,122,0.848,0.058
713768358,45,M,4,Graduate,Single,$40K - $60K,Blue,35,3,2,2,7935,888,7047,0.779,15380,122,0.694,0.112
709188108,45,M,2,Graduate,Single,$60K - $80K,Silver,33,4,2,2,34516,1529,32987,0.609,13940,105,0.81,0.044
720328983,52,F,5,Unknown,Married,Less than $40K,Blue,36,4,3,3,9611,0,9611,0.84,7636,64,0.829,0
712296408,36,F,3,Unknown,Married,$40K - $60K,Blue,22,5,3,3,12958,2273,10685,0.608,15681,96,0.627,0.175
719106783,52,M,1,High School,Single,$80K - $120K,Blue,41,4,1,4,4103,1972,2131,0.665,16344,118,0.788,0.481
713437008,40,F,3,Graduate,Married,Unknown,Blue,25,1,2,3,6888,1878,5010,1.059,9038,64,0.829,0.273
719574033,38,M,1,High School,Single,$60K - $80K,Blue,28,2,2,2,21906,0,21906,0.696,15349,119,0.7,0
716123283,59,M,1,Unknown,Single,$60K - $80K,Blue,48,3,1,2,7288,0,7288,0.64,14873,120,0.714,0
789023508,46,M,3,Unknown,Married,$80K - $120K,Blue,33,4,1,3,34516,1099,33417,0.816,15490,110,0.618,0.032
710005683,56,M,2,College,Single,$80K - $120K,Blue,46,3,3,5,12540,1696,10844,0.799,16518,115,0.716,0.135
801036033,31,M,0,High School,Single,$40K - $60K,Blue,25,3,2,3,4493,1388,3105,0.795,17744,104,0.763,0.309
716644008,55,M,3,Graduate,Single,$120K +,Silver,36,4,3,4,34516,0,34516,1.007,9931,70,0.75,0
709094358,51,F,1,Graduate,Single,Less than $40K,Blue,41,4,2,3,8900,798,8102,0.647,16737,88,0.66,0.09
719848008,39,M,2,Graduate,Unknown,$60K - $80K,Silver,36,4,2,2,29808,0,29808,0.669,16098,128,0.684,0
718372458,42,M,2,Graduate,Unknown,$40K - $60K,Blue,30,3,2,5,3735,1723,2012,0.595,14501,92,0.84,0.461
720608658,33,F,1,Uneducated,Single,Less than $40K,Blue,36,5,3,3,8398,1875,6523,0.727,16706,123,0.757,0.223
717185658,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754,0,22754,0.799,8531,77,0.791,0
715474083,51,M,3,Graduate,Single,$60K - $80K,Silver,36,3,2,2,29663,1743,27920,0.667,14638,93,0.722,0.059
709646433,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043,743,4300,0.805,10170,66,0.784,0.147
717494358,58,F,0,Graduate,Single,Less than $40K,Blue,48,2,2,5,4299,1334,2965,0.66,15068,123,0.685,0.31
713924283,61,M,0,Graduate,Single,$60K - $80K,Blue,54,2,1,4,11859,1644,10215,0.866,8930,79,0.837,0.139
714471183,47,M,4,Graduate,Divorced,$80K - $120K,Blue,39,4,3,4,17504,476,17028,0.892,10468,66,0.737,0.027
780613758,47,M,5,High School,Single,Less than $40K,Blue,35,4,3,5,4165,0,4165,0.813,17093,111,0.82,0
718225683,56,M,1,Graduate,Single,$80K - $120K,Silver,49,5,2,2,34516,1091,33425,0.64,15274,108,0.714,0.032
710734308,49,M,1,Graduate,Single,$60K - $80K,Blue,40,6,3,3,6481,1569,4912,0.692,15937,119,0.803,0.242
708564858,33,M,2,College,Married,$120K +,Gold,20,2,1,4,34516,0,34516,1.004,9338,73,0.622,0
713733633,27,M,0,High School,Divorced,$60K - $80K,Blue,36,2,3,2,13303,2517,10786,0.929,10219,85,0.809,0.189
720841533,29,M,0,Graduate,Married,Less than $40K,Blue,15,3,1,5,4700,0,4700,0.617,14723,96,0.655,0
712210458,38,M,1,Uneducated,Single,$40K - $60K,Blue,36,2,3,2,5639,1558,4081,0.614,16628,109,0.946,0.276
714109308,46,M,5,College,Single,$80K - $120K,Blue,36,1,2,3,13187,2241,10946,0.689,15354,112,0.931,0.17
712503408,57,M,2,Graduate,Married,$80K - $120K,Blue,40,6,3,4,17925,1909,16016,0.712,17498,111,0.82,0.106
713755458,50,M,1,Unknown,Unknown,$80K - $120K,Blue,36,6,3,4,9959,952,9007,0.825,10310,63,1.1,0.096
716893683,55,F,3,Uneducated,Single,Unknown,Blue,47,4,3,3,14657,2517,12140,0.166,6009,53,0.514,0.172
710841183,54,M,1,High School,Single,$60K - $80K,Blue,34,5,2,0,13940,2109,11831,0.66,15577,114,0.754,0.151
713899383,56,F,1,Graduate,Single,Less than $40K,Blue,50,4,1,4,3688,606,3082,0.57,14596,120,0.791,0.164
772366833,50,M,2,Graduate,Single,$40K - $60K,Blue,40,3,2,3,4003,1851,2152,0.703,15476,117,0.857,0.462
710638233,41,M,2,Unknown,Divorced,$40K - $60K,Blue,25,4,2,3,4277,2186,2091,0.804,8764,69,0.683,0.511
716506083,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409,0,5409,0.819,10291,60,0.818,0
717406983,30,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,3,5281,0,5281,0.535,8395,62,0.722,0
714337233,43,F,2,Graduate,Married,Less than $40K,Silver,25,6,2,4,10388,1961,8427,0.703,10294,61,0.649,0.189
